Code,Label
446578007,Endometrial stromal sarcoma - category
128726006,"Endometrial stromal sarcoma, low grade"
70555003,"Endometrial stromal sarcoma, high grade"
70971005,Endometrial stromal nodule
84427001,Mullerian mixed tumor
83118000,Malignant rhabdoid tumor
128758001,Cystic partially differentiated nephroblastoma
128760004,Nephrogenic adenofibroma
8360001,Pleomorphic adenoma
400144002,Eccrine mixed tumor
442172002,Papillary neoplasm
115238001,Giant cell tumor
703703002,"Tenosynovial giant cell tumor, diffuse"
57500000,Giant cell tumor of bone
128778009,Malignant tenosynovial giant cell tumor
10069009,"Giant cell tumor of bone, malignant"
48460009,Malignant giant cell tumor of soft parts
128777004,Tenosynovial giant cell tumor
703702007,"Tenosynovial giant cell tumor, localized"
82125002,Giant cell tumor of soft parts
65540008,Clear cell acanthoma
115243008,Granular cell tumor AND/OR alveolar soft part sarcoma
88195001,Alveolar soft part sarcoma
12169001,Granular cell tumor
128797009,Granular cell tumor of the sellar region
13238004,"Granular cell tumor, malignant"
127578009,Odontogenic neoplasm (morphology)
26888009,"Odontogenic tumor, malignant"
699229009,Intraosseous mucoepidermoid carcinoma
278411006,Primary intra-osseous carcinoma
110458000,Malignant odontogenic ghost cell tumor
278410007,Granular cell odontogenic tumor
83048004,Calcifying epithelial odontogenic tumor
11063000,Ameloblastic fibroma
278409002,Granular cell ameloblastic fibroma
20380000,Ameloblastic odontosarcoma
67978001,Odontogenic ghost cell tumor
29020002,Complex odontoma
23255001,"Cementoblastoma, benign"
88253001,"Ameloblastoma, malignant"
80699009,Cementifying fibroma
79074005,Odontoma
49043004,Odontoameloblastoma
9155002,Squamous odontogenic tumor
88686005,Central odontogenic fibroma
37258009,Cementoma
84983008,Ameloblastic fibro-odontoma
128779001,Clear cell odontogenic tumor
75914009,Peripheral odontogenic fibroma
34941004,Odontogenic myxoma
63937004,Gigantiform cementoma
28733007,Compound odontoma
3833004,Odontogenic tumor
278389000,Cemento-osseous dysplasia
699228001,Focal cemento-osseous dysplasia
302863006,Cemento-ossifying fibroma
128780003,Odontogenic carcinosarcoma
20462008,Ameloblastoma
278404007,Peripheral ameloblastoma
278398002,Follicular ameloblastoma
278385006,Unicystic ameloblastoma
278407000,Plexiform unicystic ameloblastoma
278408005,Mural unicystic ameloblastoma
699226002,Luminal unicystic ameloblastoma
278403001,Papilliferous keratoameloblastoma
278401004,Desmoplastic ameloblastoma
278400003,Granular cell ameloblastoma
278397007,Plexiform ameloblastoma
278402006,Keratoameloblastoma
278399005,Acanthomatous ameloblastoma
60599006,Adenomatoid odontogenic tumor
6437002,Ameloblastic fibrodentinoma
27092008,Ameloblastic fibrosarcoma
74839008,"Odontogenic tumor, benign"
115218002,"Ductal, lobular AND/OR medullary neoplasm"
30566004,Noninfiltrating intraductal papillary adenocarcinoma
703576009,Intraductal papilloma with ductal carcinoma in situ
703578005,Invasive micropapillary carcinoma of breast
89740008,Lobular carcinoma
703596001,Tubulolobular carcinoma
443757001,Lobular carcinoma in situ with microinvasion
5244003,Intraductal papilloma
703575008,Intraductal papilloma with atypical ductal hyperplasia
85654004,Medullary carcinoma with lymphoid stroma
128698005,Atypical medullary carcinoma
86616005,"Intraductal carcinoma, noninfiltrating"
64524002,Intraductal papillary adenocarcinoma with invasion
703577000,Papillary carcinoma of the breast
443933007,Ductal carcinoma in situ with microinvasion
444134008,Ductal carcinoma in situ with microinvasion and involving nipple skin
703594003,Solid papillary carcinoma with invasion
35232005,Infiltrating duct and lobular carcinoma
128701002,Infiltrating lobular mixed with other types of carcinoma
82711006,Infiltrating duct carcinoma
703570003,Adenocarcinoma of mammary gland type
397082006,Salivary duct carcinoma
373395001,Invasive ductal carcinoma with an extensive intraductal component
444057000,Infiltrating carcinoma with ductal and lobular features
32913002,Medullary carcinoma
703595002,Medullary-like carcinoma
18680006,Intraductal carcinoma and lobular carcinoma in situ
128700001,Infiltrating duct mixed with other types of carcinoma
703547006,Encapsulated papillary carcinoma with invasion
32968003,Inflammatory carcinoma
78197004,"Comedocarcinoma, noninfiltrating"
82591005,Paget's disease and infiltrating duct carcinoma of breast
32296002,Intraductal papillomatosis
128696009,Intraductal micropapillary carcinoma
41919003,Juvenile carcinoma of the breast
47488001,Intracystic papillary adenoma
128699002,"Duct carcinoma, desmoplastic type"
58477004,Infiltrating ductular carcinoma
54666007,Paget's disease and intraductal carcinoma of breast
703545003,Encapsulated papillary carcinoma
703546002,Solid papillary carcinoma in situ
128697000,Cystic hypersecretory carcinoma
128702009,Polymorphous low grade adenocarcinoma
77284006,Lobular carcinoma in situ
444739008,Classic lobular carcinoma in situ
444591006,Pleomorphic lobular carcinoma in situ
36425007,Comedocarcinoma
703573001,"Cystic hypersecretory carcinoma, intraductal"
65787003,Adenoma of the nipple
232336001,Paget's disease of skin
2985005,"Paget's disease, mammary"
71447003,"Paget's disease, extramammary (except Paget's disease of bone)"
118285006,Epithelial neoplasm
417339005,Clear cell (mesonephroid) neoplasm - category
30546008,Clear cell adenocarcinoma
128687009,Clear cell cystadenoma
58161009,Clear cell adenofibroma
128688004,Clear cell cystic tumor of borderline malignancy
128891002,Clear cell adenocarcinofibroma
128890001,Clear cell adenofibroma of borderline malignancy
399879007,Malignant epithelial neoplasm - category
128705006,Metaplastic carcinoma
399739006,Metaplastic squamous cell carcinoma
23109009,Pseudosarcomatous carcinoma
58248003,"Carcinoma, anaplastic"
128632008,Non-small cell carcinoma
16741004,Pleomorphic carcinoma
72969003,Giant cell and spindle cell carcinoma
68453008,Carcinoma
399533005,Bartholin's gland carcinoma
399666000,Carcinoma resembling breast carcinoma
74364000,Small cell carcinoma
400134004,Small cell eccrine carcinoma
9618003,Epithelial-myoepithelial carcinoma
252995000,Malignant basal cell tumor
6641007,Metatypical carcinoma
24762001,Pilomatrix carcinoma
128624000,Trichilemmocarcinoma
400137006,Basal cell carcinoma - category
128636006,"Basal cell carcinoma, nodular"
400071004,"Basal cell carcinoma, micronodular"
61098004,Multifocal superficial basal cell carcinoma
37304002,Basosquamous carcinoma
43369006,"Basal cell carcinoma, fibroepithelial"
128637002,Adenoid basal carcinoma
1338007,Basal cell carcinoma
399569002,Basal cell carcinoma in basal cell nevus syndrome
399585007,Pigmented basal cell carcinoma
399487002,Basal cell carcinoma with adnexal differentiation
400087001,Basal cell carcinoma with sebaceous differentiation
399470004,Basal cell carcinoma with eccrine differentiation
399746002,Basal cell carcinoma with follicular differentiation
399958006,Basal cell carcinoma with matrical differentiation
399547009,Keratotic basal cell carcinoma
56665009,Infiltrating basal cell carcinoma
302821007,Basal cell carcinoma - sclerosing type
134152008,Basal cell carcinoma - morpheic
34603009,Basal cell adenocarcinoma
5958006,"Small cell carcinoma, intermediate cell"
703549009,"Small cell carcinoma, hypercalcemic type"
252988009,Malignant squamous tumor
85956000,Adenoid squamous cell carcinoma
12478003,"Squamous cell carcinoma, microinvasive"
448406002,Grade III squamous intraepithelial neoplasia with microinvasive squamous cell carcinoma
128635005,"Squamous cell carcinoma, clear cell type"
128634009,Basaloid squamous cell carcinoma
10288008,"Squamous cell carcinoma, spindle cell"
28899001,Squamous cell carcinoma
399494004,Squamous cell carcinoma in post-traumatic skin lesion
45490001,"Squamous cell carcinoma, large cell, nonkeratinizing"
399582005,"Squamous cell carcinoma, nonkeratinizing, differentiated"
449778005,Undifferentiated nonkeratinizing squamous cell carcinoma
399694008,"Squamous cell carcinoma, nonkeratinizing, mixed differentiated and undifferentiated"
39056008,Papillary squamous cell carcinoma
7300000,Lymphoepithelial carcinoma
128633003,Squamous cell carcinoma with horn formation
35718007,"Squamous cell carcinoma, small cell, nonkeratinizing"
25910003,Papillary carcinoma
89906000,Verrucous carcinoma
399408005,Warty (condylomatous) carcinoma
18048008,"Squamous cell carcinoma, keratinizing"
128706007,Hepatoid adenocarcinoma
399961007,Malignant adenomatous neoplasm - category
4590003,"Adenocarcinoma, metastatic"
128691004,"Intraductal papillary-mucinous carcinoma, non-invasive"
450594004,Primary malignant adenomatous neoplasm
69028005,Granular cell carcinoma
128649001,"Hepatocellular carcinoma, clear cell type"
21008007,Cystadenocarcinoma
68880006,Papillary mucinous cystadenocarcinoma
90725004,Serous cystadenocarcinoma
447011009,Mixed serous and mucinous cystadenocarcinoma
79143006,Mucinous cystadenocarcinoma
128900005,"Mucinous cystadenocarcinoma, non-invasive"
2735009,Papillary cystadenocarcinoma
90282004,Papillary serous cystadenocarcinoma
57141000,Apocrine adenocarcinoma
450895005,Micropapillary carcinoma
1443001,Chromophobe carcinoma
128682003,"Adenocarcinoma, endocervical type"
388986005,Minimal deviation adenocarcinoma of endocervical type
128695008,"Mucinous adenocarcinoma, endocervical type"
703569004,"Mucinous adenocarcinoma, endocervical, gastric type"
47299001,Adenocarcinoma in multiple adenomatous polyps
5658009,Adenocarcinoma in tubulovillous adenoma
703551008,Villoglandular carcinoma
30156004,Cribriform carcinoma
128646008,"Hepatocellular carcinoma, scirrhous"
128673009,Insular carcinoma
43233001,Adenocarcinoma in adenomatous polyp
128669006,Collecting duct carcinoma
128661009,"Bronchiolo-alveolar carcinoma, mixed mucinous and non-mucinous"
28173006,"Follicular adenocarcinoma, well differentiated"
11671000,Adenoid cystic carcinoma
399968001,Adenoid cystic eccrine carcinoma
384951004,Carcinoma of salivary gland type
66515009,"Glucagonoma, malignant"
128888002,Mucinous adenocarcinofibroma
86293007,Adenocarcinoid tumor
450894009,Pancreatobiliary-type carcinoma
70179006,Cholangiocarcinoma
128678000,Mixed medullary-follicular carcinoma
28558000,Villous adenocarcinoma
18105004,"Endometrioid adenofibroma, malignant"
6492006,Klatskin's tumor
128675002,"Papillary carcinoma, oxyphilic cell"
128650001,"Hepatocellular carcinoma, pleomorphic type"
36087009,Adenocarcinoma in villous adenoma
450948005,Serrated adenocarcinoma
51217003,Acidophil carcinoma
15619004,"Hepatocellular carcinoma, fibrolamellar"
128704005,Adenocarcinoma with neuroendocrine differentiation
23444003,Mixed acidophil-basophil carcinoma
54734006,Sebaceous adenocarcinoma
128676001,"Papillary carcinoma, encapsulated"
999000,Mixed islet cell and exocrine adenocarcinoma
396892009,Mixed ductal-endocrine carcinoma
396891002,Mixed acinar-endocrine carcinoma
72174007,"Follicular adenocarcinoma, trabecular"
128893004,Fetal adenocarcinoma
29792007,Trabecular adenocarcinoma
56484001,Adenocarcinoma with cartilaginous and osseous metaplasia
59367005,Adenosquamous carcinoma
128916007,Medullary carcinoma with amyloid stroma
32272007,Sweat gland adenocarcinoma
128659000,"Bronchiolo-alveolar carcinoma, non-mucinous"
128692006,"Intraductal papillary-mucinous carcinoma, invasive"
128680006,"Endometrioid adenocarcinoma, secretory variant"
21968007,"Papillary carcinoma, follicular variant"
189643000,Papillary and follicular adenocarcinoma
41607009,Renal cell carcinoma
128674003,Papillary microcarcinoma
128668003,"Renal cell carcinoma, sarcomatoid"
15176003,Adenocarcinoma with squamous metaplasia
128643000,"Somatostatinoma, malignant"
58069009,Ceruminous adenocarcinoma
2227007,Adrenal cortical carcinoma
128648009,"Hepatocellular carcinoma, spindle cell variant"
81446001,Superficial spreading adenocarcinoma
128677005,"Papillary carcinoma, columnar cell"
422198004,"Papillary carcinoma, tall cell"
128886003,Serous adenocarcinofibroma
20955008,"Insulinoma, malignant"
38958001,Mixed cell adenocarcinoma
128665000,Pituitary carcinoma
81920005,Solid carcinoma
68358000,Adenocarcinoma with spindle cell metaplasia
128666004,Cyst-associated renal cell carcinoma
128681005,"Endometrioid adenocarcinoma, ciliated cell variant"
128662002,Adenocarcinoma with mixed subtypes
47107000,Basophil carcinoma
3839000,Lipid-rich carcinoma
80727009,Water-clear cell adenocarcinoma
25190001,"Adenocarcinoma, intestinal type"
399449005,"Mucinous adenocarcinoma, intestinal type"
128655006,Adenocarcinoma of anal glands
4797003,Papillary adenocarcinoma
421918000,"Papillary carcinoma, diffuse follicular"
421980000,"Papillary carcinoma, solid"
421658000,"Papillary carcinoma, Warthin-like"
422238009,"Papillary carcinoma, cribriform-morular"
421414006,"Papillary carcinoma, macrofollicular"
421630008,"Papillary carcinoma, clear cell"
51465000,Mixed adenoneuroendocrine carcinoma
112677002,Bronchiolo-alveolar adenocarcinoma
128667008,"Renal cell carcinoma, chromophobe cell"
25370001,Hepatocellular carcinoma
4631006,Tubular adenocarcinoma
4584002,Scirrhous adenocarcinoma
